Filename,Sentence,Gender,Accent,Eleven_Labs_voice,train_or_val,region,spoof_or_real
north_america_v_output_233,I once stopped to help a stranger change a flat tire on the side of,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v_output_234,Receiving my college diploma after years of hard work and dedication made me feel,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v_output_235,I learned the importance of forgiveness and letting go of grudges after holding,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v_output_236,The most important lesson I've ever learned is to always be true to myself,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v_output_237,"I quit my stable job to start my own business, and after a lot",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v_output_238,"I saw a homeless man struggling to carry his bags, so I offered to",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_239,"In the heart of the enchanted forest, a rare celestial event was set to",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_240,I once witnessed a sudden hailstorm in the middle of summer while visiting a,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_241,The moment I successfully completed a challenging project at work and received recognition for my,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_242,"I felt completely free when I was hiking in the mountains, surrounded by nature",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_243,I realized my potential when I successfully completed a challenging project that I initially doubted,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_244,"It is a sense of total awareness and immersion in the present experience, with",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_245,The first time I achieved something big was when I won first place in the,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_246,The feeling of a fresh start is like a weight being lifted off your shoulders,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_247,I was digging in my backyard and unexpectedly unearthed a buried treasure chest filled,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_248,"The day I received a job offer from my dream company, won a contest",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_249,"Sitting by a calm lake at sunset, surrounded by the sounds of nature",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_250,"While hiking in the mountains, I stumbled upon a family of deer grazing peacefully",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_251,I found the perfect gift for my best friend's birthday when I stumbled upon,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_252,The happiest moment of my life was when I held my newborn baby in my,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_253,"When I crossed the finish line of my first marathon, I felt like I",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_254,"During my trip to Hawaii, I witnessed a sudden hailstorm in the middle",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_255,I felt totally alive when I reached the summit of the mountain and took in,male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_256,"The sun dipped below the horizon, casting a warm golden glow over the tranquil",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_257,"The sudden, unexpected change in my job position left me feeling overwhelmed and uncertain",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_258,"Their eyes widened in surprise, their mouth slightly agape",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v1_t_output_259,"As the sun set behind the stage, the lead singer of my favorite band",male,Canadian,Don Boucher,train,north america (us and canada),spoof
north_america_v_output_260,I made an unforgettable first impression when I confidently delivered a flawless presentation during a,male,Scottish,David full,train,british isles (uk and ireland),spoof
north_america_v_output_261,"When I had to give a presentation in front of a large audience, I",male,Scottish,David full,train,british isles (uk and ireland),spoof
north_america_v_output_262,"While hiking through a barren desert, I stumbled upon a hidden oasis filled with",male,Scottish,David full,train,british isles (uk and ireland),spoof
north_america_v_output_263,I realized the importance of patience when I was trying to teach my young child,male,Scottish,David full,train,british isles (uk and ireland),spoof
north_america_v_output_264,"The moment I received my dream job offer, I felt like everything was falling",male,Scottish,David full,train,british isles (uk and ireland),spoof
